title; url; id; phases_id
2022视频描述竞赛; https://codalab.lisn.upsaclay.fr/competitions/8393; 8393; 13622
H2O - Action; https://codalab.lisn.upsaclay.fr/competitions/4820; 4820; 7328
LongSumm; https://codalab.lisn.upsaclay.fr/competitions/5693; 5693; 8632
Iris; https://codalab.lisn.upsaclay.fr/competitions/15; 15; 26,27
LM-KBC @ ISWC 2022; https://codalab.lisn.upsaclay.fr/competitions/5815; 5815; 8763
2023 IEEE GRSS Data Fusion Contest Track 1; https://codalab.lisn.upsaclay.fr/competitions/8987; 8987; 14836,14837,14838
Argument Mining Competition (RuArg-2022); https://codalab.lisn.upsaclay.fr/competitions/786; 786; 1149,1150,1151
IberLEF 2022 Task - PoliticEs. Spanish Author Profiling for Political Ideology (moved); https://codalab.lisn.upsaclay.fr/competitions/1042; 1042; 1533
Statistical NLP course - Assignment 2 - RuDetoxEval; https://codalab.lisn.upsaclay.fr/competitions/532; 532; 744,745,746
MultiGED 2023 Shared Task; https://codalab.lisn.upsaclay.fr/competitions/9784; 9784; 15802,15803,15804
2023 IEEE GRSS Data Fusion Contest Track 2; https://codalab.lisn.upsaclay.fr/competitions/8988; 8988; 14839,14840,14841
DocRED; https://codalab.lisn.upsaclay.fr/competitions/365; 365; 488
MAVEN-ERE Event Relation Extraction Challenge; https://codalab.lisn.upsaclay.fr/competitions/8691; 8691; 14022
The Algonauts Project 2023 - How the Human Brain Makes Sense of Natural Scenes; https://codalab.lisn.upsaclay.fr/competitions/9304; 9304; 15209,15210
Outdoor Semantic Segmentation Challenge; https://codalab.lisn.upsaclay.fr/competitions/5637; 5637; 8507
BEA 2019 Shared Task - Grammatical Error Correction - All Tracks; https://codalab.lisn.upsaclay.fr/competitions/4057; 4057; 8928,8929,6318
MICCAI AIIB23-Task 1: Airway-Informed Quantitative CT Imaging Biomarker for Fibrotic Lung Disease; https://codalab.lisn.upsaclay.fr/competitions/13238; 13238; 21259
SMM4H 2022 Task 4 - Classification of Tweets Self-Reporting Exact Age (in English); https://codalab.lisn.upsaclay.fr/competitions/3566; 3566; 5543,5544,5545
TRAC 2022 Shared Task on Bias, Threat and Aggression Identification in Context (BiTAg-Con); https://codalab.lisn.upsaclay.fr/competitions/5792; 5792; 8734,8735,8736
SemanticKITTI: Open-World LiDAR Instance Segmentation; https://codalab.lisn.upsaclay.fr/competitions/2183; 2183; 3336,3337
SALICON Saliency Prediction Challenge (LSUN 2017); https://codalab.lisn.upsaclay.fr/competitions/8379; 8379; 13606
ImageNet-S Semantic Segmentation (Free); https://codalab.lisn.upsaclay.fr/competitions/1316; 1316; 1952,1953,1954
2022 GeoAI Martian Challenge; https://codalab.lisn.upsaclay.fr/competitions/1934; 1934; 2969,2970
NER Shared Task 2023 (Subtask 1 - Flat NER); https://codalab.lisn.upsaclay.fr/competitions/11740; 11740; 18966,18967,18968
CONDA Competition; https://codalab.lisn.upsaclay.fr/competitions/7827; 7827; 12816
AmericasNLP2022-v2 Task1: ASR for Indigenous Languages of the Americas, Track 2; https://codalab.lisn.upsaclay.fr/competitions/8028; 8028; 13111,13112,13113
WASSA 2023 Shared Task; https://codalab.lisn.upsaclay.fr/competitions/10864; 10864; 17629,17630
Sample Insect Competition; https://codalab.lisn.upsaclay.fr/competitions/201; 201; 266,267
[Additional Scoring] Causal News Corpus - Event Causality Shared Task 2022; https://codalab.lisn.upsaclay.fr/competitions/7046; 7046; 10608,10609,10610,10611
ICIP 2023 Point Cloud Visual Quality Assesment ( Track 1 - Full Ref. broad range); https://codalab.lisn.upsaclay.fr/competitions/10960; 10960; 17792,17793
QuALES@IberLEF2022: Question Answering Learning from Examples in Spanish; https://codalab.lisn.upsaclay.fr/competitions/2619; 2619; 4112,4113,4114
Quality Estimation Shared Task 2022 (WMT'22) - Word-level "Quality Prediction"; https://codalab.lisn.upsaclay.fr/competitions/6883; 6883; 10351,10352,10353,10354,10355,10356,10357,10358,10359,10360
FCGEC: Fine-Grained Corpus for Chinese Grammatical Error Correction; https://codalab.lisn.upsaclay.fr/competitions/8020; 8020; 13099,13100
LongEval 2023 Classification; https://codalab.lisn.upsaclay.fr/competitions/12762; 12762; 20482,20483,20484
AmericasNLP2022-v2 Task1: ASR for Indigenous Languages of the Americas, Track 1; https://codalab.lisn.upsaclay.fr/competitions/8027; 8027; 13108,13109,13110
Far-field Speaker Verification Challenge (FFSVC2022) - Task2; https://codalab.lisn.upsaclay.fr/competitions/2166; 2166; 3313,3314
ICIP 2023 Point Cloud Visual Quality Assesment ( Track 5 - Intra reference); https://codalab.lisn.upsaclay.fr/competitions/10966; 10966; 17803,17804
8th Sclera Segmentation and Recognition Benchmarking Competition; https://codalab.lisn.upsaclay.fr/competitions/12050; 12050; 19345,19346,19347
UNLP 2023 Shared Task in Grammatical Error Correction for Ukrainian; https://codalab.lisn.upsaclay.fr/competitions/10740; 10740; 17436,17437
SemEval 2022 Task 2 - Post-Evaluation; https://codalab.lisn.upsaclay.fr/competitions/8121; 8121; 13241,13242,13243
Taxonomy Enrichment task; https://codalab.lisn.upsaclay.fr/competitions/539; 539; 758,759,760,761,762,763
MICCAI FLARE23: Fast, Low-resource, and Accurate oRgan and Pan-cancer sEgmentation in Abdomen CT; https://codalab.lisn.upsaclay.fr/competitions/12239; 12239; 19574,19575
Quality Estimation Shared Task 2022 (WMT'22) - Sentence-level "Critical Error Detection"; https://codalab.lisn.upsaclay.fr/competitions/6893; 6893; 10373,10374,10375,10376
VLSP2022 - EVJVQA Challenge: Multilingual Visual Question Answering; https://codalab.lisn.upsaclay.fr/competitions/12274; 12274; 19607,19608,19609
Customized Chat Grounding Persona and Knowledge; https://codalab.lisn.upsaclay.fr/competitions/3754; 3754; 5763,5764
GQA-LT Dataset Evaluation (Long Tail Visual Relationship Recognition); https://codalab.lisn.upsaclay.fr/competitions/10821; 10821; 17571
ICFHR2022 Competition on Signature Verification in the Wild (SVW 22); https://codalab.lisn.upsaclay.fr/competitions/6556; 6556; 9715,9716
SMM4H 2022 - Task 6 - Classification of tweets indicating self-reported COVID-19 vaccination status; https://codalab.lisn.upsaclay.fr/competitions/3536; 3536; 5494,5495,5496
Transliteration task; https://codalab.lisn.upsaclay.fr/competitions/12240; 12240; 19576,19577
SMM4H23 Task 4 - Binary classification of posts self-reporting a social anxiety disorder diagnosis; https://codalab.lisn.upsaclay.fr/competitions/13160; 13160; 21080,21081,21082
(Additional scoring) Shared Task on Multilingual protest news detection CASE 2021 @ ACL-IJCNLP 2021; https://codalab.lisn.upsaclay.fr/competitions/7126; 7126; 10849,10850,10851,10852,10853,10854,10855,10856,10857,10858,10859,10860,10861
TextGraphs-16 Shared Task on Natural Language Premise Selection; https://codalab.lisn.upsaclay.fr/competitions/5692; 5692; 8629,8630,8631
IberLEF 2022 Task - PoliticEs. Spanish Author Profiling for Political Ideology; https://codalab.lisn.upsaclay.fr/competitions/1948; 1948; 2984,2985,2986
[Additional Scoring] Causal News Corpus - Event Causality Shared Task 2023; https://codalab.lisn.upsaclay.fr/competitions/14265; 14265; 22856,22857,22858,22859
ImageNet-S Semantic  Segmentation (Fully unsupervised protocol); https://codalab.lisn.upsaclay.fr/competitions/1317; 1317; 1955,1956,1957
(Additional Scoring) Shared Task on Multilingual protest news detection CASE 2022; https://codalab.lisn.upsaclay.fr/competitions/7768; 7768; 12734,12735,12736,12737,12738,12739,12740
STPLS3D Instance Segmentation; https://codalab.lisn.upsaclay.fr/competitions/4646; 4646; 7134
SMM4H 2022 - Task 9 Classification of social media forum posts self-reporting exact age; https://codalab.lisn.upsaclay.fr/competitions/3646; 3646; 5631,5632,5633
To be, or not to be?; https://codalab.lisn.upsaclay.fr/competitions/17; 17; 33
WASSA 2023 Shared Task on Empathy Emotion and Personality Detection in Interactions; https://codalab.lisn.upsaclay.fr/competitions/11167; 11167; 18154,18155,18156
Causal VidQA Evaluation; https://codalab.lisn.upsaclay.fr/competitions/6269; 6269; 9311
ALTA Shared Task 2022; https://codalab.lisn.upsaclay.fr/competitions/6935; 6935; 10412,10413,10414
ICIP 2023 Point Cloud Visual Quality Assesment ( Track 3 - Full Ref. high quality range); https://codalab.lisn.upsaclay.fr/competitions/10962; 10962; 17797,17798
TempoWiC - Detecting Meaning Shift in Social Media; https://codalab.lisn.upsaclay.fr/competitions/5360; 5360; 8149,8150
Inférence du prix d'un téléphone mobile en fonction de ses caractéristiques.; https://codalab.lisn.upsaclay.fr/competitions/11192; 11192; 18203
Knowledge oriented Reading Comprehension; https://codalab.lisn.upsaclay.fr/competitions/13865; 13865; 22273
SegTHOR; https://codalab.lisn.upsaclay.fr/competitions/843; 843; 1226,1227
Occluded Video Instance Segmentation (OVIS); https://codalab.lisn.upsaclay.fr/competitions/4763; 4763; 7270
SMM4H 2023 - Task 5 - Normalization of adverse drug events in English tweets; https://codalab.lisn.upsaclay.fr/competitions/12941; 12941; 20763,20764,20765
IberLEF 2023 Task - PoliticEs. Political ideology detection in Spanish texts; https://codalab.lisn.upsaclay.fr/competitions/10173; 10173; 16365,16366,16367
Testing-Feature Selection Challenge; https://codalab.lisn.upsaclay.fr/competitions/7363; 7363; 11983
The Condensed Movies Challenge 2021; https://codalab.lisn.upsaclay.fr/competitions/7333; 7333; 11965,11966
Leaf Segmentation Challenge (LSC); https://codalab.lisn.upsaclay.fr/competitions/8970; 8970; 14805,14806
MultiCoNER II: SemEval-2023 Task 2 (Practice Phase); https://codalab.lisn.upsaclay.fr/competitions/9885; 9885; 15941,15942,15943,15944,15945,15946,15947,15948,15949,15950,15951,15952,15953
Smarter Mobility Data Challenge; https://codalab.lisn.upsaclay.fr/competitions/7192; 7192; 11003,11006,11007
Far-field Speaker Verification Challenge (FFSVC2022) - Task1; https://codalab.lisn.upsaclay.fr/competitions/2167; 2167; 3315,3316
BioNLP 2023 Shared Task 1A - Problem List Summarization; https://codalab.lisn.upsaclay.fr/competitions/12388; 12388; 19798,19799
SMM4H 2022 Task 8: Classification of self-reported chronic stress on Twitter; https://codalab.lisn.upsaclay.fr/competitions/1542; 1542; 2343,2344,2345
RuCoСo; https://codalab.lisn.upsaclay.fr/competitions/10273; 10273; 16545,16546,16547
Comparison Identification; https://codalab.lisn.upsaclay.fr/competitions/531; 531; 741,742,743
FewRel 2.0 None-of-the-above; https://codalab.lisn.upsaclay.fr/competitions/7398; 7398; 12001
Word Sense Induction and Disambiguation for the Russian Language: all tracks; https://codalab.lisn.upsaclay.fr/competitions/8322; 8322; 13520,13521,13522,13523,13524,13525,13526,13527,13528
WASPSYN @ ISBI 2023; https://codalab.lisn.upsaclay.fr/competitions/9169; 9169; 15030
Histology Classification; https://codalab.lisn.upsaclay.fr/competitions/1283; 1283; 1881,1882
ICIP 2023 Point Cloud Visual Quality Assesment ( Track 2 - No Ref. broad range); https://codalab.lisn.upsaclay.fr/competitions/10961; 10961; 17795,17796
GUA-SPA@IberLEF2023: Guarani-Spanish Code Switching Analysis; https://codalab.lisn.upsaclay.fr/competitions/11030; 11030; 17906,17907,17908
LoveDA Unsupervised Domain Adaptation; https://codalab.lisn.upsaclay.fr/competitions/424; 424; 566,568
H2O - Hand Pose; https://codalab.lisn.upsaclay.fr/competitions/4822; 4822; 7330
MultiCoNER II: SemEval-2023 Task 2 (Evaluation Phase); https://codalab.lisn.upsaclay.fr/competitions/10025; 10025; 16200,16201,16202,16203,16204,16205,16206,16207,16208,16209,16210,16211,16212
SMM4H 2023 Task 1 - Binary classification of English tweets self-reporting a COVID-19 diagnosis; https://codalab.lisn.upsaclay.fr/competitions/12763; 12763; 20485,20486,20487
MOCS: Detecting Moving Objects in Construction Sites; https://codalab.lisn.upsaclay.fr/competitions/2319; 2319; 3585,3587
IBERLEF 2023 Task - FinancES. Financial Targeted Sentiment Analysis in Spanish; https://codalab.lisn.upsaclay.fr/competitions/10052; 10052; 16265,16266,16267
UAVid semantic segmentation; https://codalab.lisn.upsaclay.fr/competitions/7302; 7302; 11772,11773
UNCV2023 | MUAD Uncertainty Estimation for Semantic Segmentation Challenge; https://codalab.lisn.upsaclay.fr/competitions/8007; 8007; 13073,13074
RUSSE 2022 Russian Text Detoxification Based on Parallel Corpora; https://codalab.lisn.upsaclay.fr/competitions/642; 642; 915,2824,917
Factify; https://codalab.lisn.upsaclay.fr/competitions/8275; 8275; 13444,13445
Fact Extraction and VERification (FEVER) Challenge; https://codalab.lisn.upsaclay.fr/competitions/7308; 7308; 11911,11912,11913
HCMC AI Challenge 2022; https://codalab.lisn.upsaclay.fr/competitions/8247; 8247; 13385,13387,13388,13390,13392,13394,13395,13397,13399,13401
TVR Evaluation; https://codalab.lisn.upsaclay.fr/competitions/6975; 6975; 10444
Small Object Detection Challenge for Spotting Birds @MVA2023; https://codalab.lisn.upsaclay.fr/competitions/9594; 9594; 15574,15576
FewRel 2.0 Domain Adaptation; https://codalab.lisn.upsaclay.fr/competitions/7397; 7397; 12000
PACHAMAMA Challenge; https://codalab.lisn.upsaclay.fr/competitions/1447; 1447; 2202,2203
Microsoft COCO Image Captioning Challenge; https://codalab.lisn.upsaclay.fr/competitions/7404; 7404; 12011
AmericasNLP2022-v2 Task2: Text-to-text translation for Indigenous Languages of the Americas, Track 1; https://codalab.lisn.upsaclay.fr/competitions/8030; 8030; 13114,13115,13116
FewRel 1.0; https://codalab.lisn.upsaclay.fr/competitions/7395; 7395; 11998
Feature Selection Challenge; https://codalab.lisn.upsaclay.fr/competitions/7194; 7194; 11009
SHARP 2022 - Challenge 1 / Track 1 @ CVPR 2022 - Evaluation Phase; https://codalab.lisn.upsaclay.fr/competitions/4604; 4604; 7102
SMM4H 2022 - Task 5 - Classification of tweets of self-reported COVID-19 symptoms in Spanish; https://codalab.lisn.upsaclay.fr/competitions/3535; 3535; 5491,5492,5493
Task11 @SemEval2023: Learning With Disagreements (Le-Wi-Di), 2nd edition; https://codalab.lisn.upsaclay.fr/competitions/6146; 6146; 9214,9215,9216,9217
SEMarkup: hard track; https://codalab.lisn.upsaclay.fr/competitions/10471; 10471; 16798,16799
Memotion 3.0; https://codalab.lisn.upsaclay.fr/competitions/8299; 8299; 13477,13478
TGCSR (Vacation set, T/F format); https://codalab.lisn.upsaclay.fr/competitions/5001; 5001; 7603
Quality Estimation Shared Task 2022 (WMT'22) - Sentence-level "MQM"; https://codalab.lisn.upsaclay.fr/competitions/6866; 6866; 10302,10303,10304,10305
Histology Challenge Multi Set; https://codalab.lisn.upsaclay.fr/competitions/1992; 1992; 3053,3054
HO3D (version 2); https://codalab.lisn.upsaclay.fr/competitions/4318; 4318; 6800
SemanticKITTI: Semantic Scene Completion; https://codalab.lisn.upsaclay.fr/competitions/7170; 7170; 10939
SemanticKITTI: Moving Object Segmentation; https://codalab.lisn.upsaclay.fr/competitions/7088; 7088; 10771
VoiceMOS Challenge; https://codalab.lisn.upsaclay.fr/competitions/695; 695; 994,995,996,997
SIDD Benchmark - RawRGB; https://codalab.lisn.upsaclay.fr/competitions/5589; 5589; 8418
MedMTEval; https://codalab.lisn.upsaclay.fr/competitions/1856; 1856; 2867
Named Entity Oriented Sentiment Analysis Task (RuSentNE-2023); https://codalab.lisn.upsaclay.fr/competitions/9538; 9538; 15468,15469,15470
Toloka Visual Question Answering Challenge (WSDM Cup 2023); https://codalab.lisn.upsaclay.fr/competitions/7434; 7434; 12105,12106,12107
SemanticKITTI: 4D Panoptic Segmentation; https://codalab.lisn.upsaclay.fr/competitions/7097; 7097; 10778
SemanticKITTI: Panoptic Segmentation; https://codalab.lisn.upsaclay.fr/competitions/7092; 7092; 10775
MAVEN Event Detection Challenge; https://codalab.lisn.upsaclay.fr/competitions/395; 395; 544
TRUSTAI Competition; https://codalab.lisn.upsaclay.fr/competitions/2103; 2103; 3233,3234
TG-CSR (Vacation dataset, Multi-set format); https://codalab.lisn.upsaclay.fr/competitions/3080; 3080; 4863
CodRED; https://codalab.lisn.upsaclay.fr/competitions/3770; 3770; 5779,5780
ROD2021 Challenge; https://codalab.lisn.upsaclay.fr/competitions/1063; 1063; 1552,1553
MultiHiertt Competition; https://codalab.lisn.upsaclay.fr/competitions/6738; 6738; 9982
LoveDA Semantic Segmentation; https://codalab.lisn.upsaclay.fr/competitions/421; 421; 564
SMM4H'2022, Task 10 - Detection of disease mentions in tweets–SocialDisNER; https://codalab.lisn.upsaclay.fr/competitions/3531; 3531; 5482,5483,5484
SMM4H 2022 - Task 1 - ADE Mining in English Tweets; https://codalab.lisn.upsaclay.fr/competitions/2073; 2073; 3180,3181,3182,3183,3184,3185,3186,3187,3188
The Shared Task on Euphemism Detection: Post-Competition; https://codalab.lisn.upsaclay.fr/competitions/8043; 8043; 13128
UIoU Dark Zurich at Vision for All Seasons Workshop, CVPR 2020; https://codalab.lisn.upsaclay.fr/competitions/3783; 3783; 5798,5799
Quality Estimation Shared Task 2022 (WMT'22) - Subtask on "Explainable QE"; https://codalab.lisn.upsaclay.fr/competitions/6863; 6863; 10293,10294,10295,10296,10297,10298,10299,10300,10301
COPEN; https://codalab.lisn.upsaclay.fr/competitions/8542; 8542; 13823
2022 IEEE GRSS Data Fusion Contest Track SLM; https://codalab.lisn.upsaclay.fr/competitions/880; 880; 1270,1271,1272
EVE: End-to-end Video-based Eye Tracking; https://codalab.lisn.upsaclay.fr/competitions/11397; 11397; 18495,18492
Covid-19 Infection Percentage Estimation; https://codalab.lisn.upsaclay.fr/competitions/7065; 7065; 10720
